Number,Date,USD,EUR,GBP,CHF,JPY,CAD,AUD
952,19/09/2017,0.931284,1.060167,0.886674,0.964863,1.077004,1.026632,1.036556
953,20/09/2017,0.939194,1.049519,0.884987,0.955895,1.067741,1.022000,1.038421
954,21/09/2017,0.938443,1.056013,0.890900,0.957225,1.068634,1.023783,1.027203
955,22/09/2017,0.934751,1.056215,0.885537,0.958203,1.073052,1.022779,1.030299
956,23/09/2017,0.934698,1.056215,0.885537,0.958203,1.073119,1.022444,1.030299
957,24/09/2017,0.938403,1.054388,0.886147,0.956742,1.068710,1.021950,1.031245
958,25/09/2017,0.933016,1.048063,0.884212,0.961089,1.075241,1.019951,1.028071
959,26/09/2017,0.938084,1.041911,0.882262,0.958114,1.069347,1.020487,1.020351
960,27/09/2017,0.942135,1.038692,0.879035,0.955600,1.064771,1.010848,1.016853
961,28/09/2017,0.938922,1.041531,0.881089,0.956851,1.068491,1.014530,1.016296
962,29/09/2017,0.942714,1.037984,0.878893,0.952874,1.064054,1.017147,1.016270
963,30/09/2017,0.943180,1.037984,0.878893,0.952874,1.063505,1.017069,1.016270
964,01/10/2017,0.940299,1.043793,0.878717,0.959302,1.066869,1.011529,1.016270
965,02/10/2017,0.941559,1.037290,0.870948,0.953119,1.065620,1.007989,1.013834
966,03/10/2017,0.942147,1.038509,0.868687,0.954333,1.064884,1.010152,1.015000
967,04/10/2017,0.941920,1.039363,0.868136,0.952317,1.065120,1.011059,1.018239
968,05/10/2017,0.941798,1.035395,0.860258,0.949397,1.065582,1.003835,1.009081
969,06/10/2017,0.940720,1.037217,0.857257,0.950086,1.066850,1.007756,1.006374
970,07/10/2017,0.940737,1.037400,0.857257,0.948330,1.066850,1.007345,1.006374
971,08/10/2017,0.939999,1.038057,0.858378,0.949688,1.067694,1.006437,1.007630
972,09/10/2017,0.940880,1.037984,0.862316,0.948137,1.066680,1.005114,1.004936
973,10/10/2017,0.938195,1.044459,0.866713,0.952933,1.069652,1.008714,1.008550
974,11/10/2017,0.938783,1.048933,0.868595,0.954363,1.068805,1.013544,1.010635
975,12/10/2017,0.937236,1.045955,0.870208,0.952708,1.070662,1.011383,1.013860
976,13/10/2017,0.933783,1.045151,0.871758,0.954294,1.074674,1.012145,1.021918
977,14/10/2017,0.933794,1.045176,0.871758,0.953236,1.074674,1.012113,1.021658
978,15/10/2017,0.934308,1.044385,0.871816,0.953021,1.074078,1.011221,1.021322
979,16/10/2017,0.936930,1.042661,0.869459,0.952415,1.071082,1.007506,1.016023
980,17/10/2017,0.937109,1.040660,0.865650,0.949698,1.070910,1.009522,1.016736
981,18/10/2017,0.943486,1.042722,0.866839,0.946629,1.063329,1.012129,1.015816
982,19/10/2017,0.940756,1.047392,0.862747,0.951293,1.066471,1.010921,1.020026
983,20/10/2017,0.947492,1.041997,0.865524,0.943906,1.058860,0.999327,1.012591
984,21/10/2017,0.947736,1.041641,0.865787,0.944156,1.058580,0.999287,1.012073
985,22/10/2017,0.952010,1.039046,0.865319,0.941829,1.053679,0.998417,1.011205
986,23/10/2017,0.946326,1.039534,0.866416,0.943321,1.060261,0.998259,1.011944
987,24/10/2017,0.951325,1.039522,0.861523,0.937513,1.054622,0.995738,1.007073
988,25/10/2017,0.948298,1.044978,0.870809,0.939238,1.058226,0.986242,0.998355
989,26/10/2017,0.953174,1.028756,0.861410,0.930496,1.052977,0.982021,0.992124
990,27/10/2017,0.949419,1.026367,0.861399,0.931186,1.057276,0.985180,0.994585
991,28/10/2017,0.949234,1.026367,0.861399,0.931186,1.057497,0.984821,0.994585
992,29/10/2017,0.950095,1.025867,0.861659,0.930570,1.056542,0.983299,0.992863
993,30/10/2017,0.944020,1.030122,0.866805,0.933630,1.063489,0.983835,0.997086
994,31/10/2017,0.949335,1.030038,0.872036,0.931121,1.057369,0.978730,0.992060
995,01/11/2017,0.953379,1.028002,0.869620,0.926329,1.052719,0.980014,0.994379
996,02/11/2017,0.952237,1.030927,0.856362,0.929388,1.053975,0.985126,0.999145
997,03/11/2017,0.952667,1.026200,0.857985,0.928421,1.053568,0.988630,0.990829
998,04/11/2017,0.952743,1.027321,0.858109,0.928236,1.053476,0.988483,0.990699
999,05/11/2017,0.953600,1.026784,0.858143,0.928514,1.052479,0.988793,0.991062
1000,06/11/2017,0.950201,1.026581,0.864350,0.930841,1.056245,0.992402,0.995622
1001,07/11/2017,0.950216,1.025557,0.864156,0.930375,1.056337,0.988685,0.991438
1002,08/11/2017,0.951524,1.025188,0.860281,0.928886,1.054798,0.991295,0.994585
1003,09/11/2017,0.946979,1.029606,0.862339,0.934409,1.059934,0.995165,0.995090
1004,10/11/2017,0.948145,1.031372,0.865399,0.933573,1.058580,0.994757,0.992253
1005,11/11/2017,0.948160,1.031372,0.865399,0.932415,1.058580,0.994258,0.992253
1006,12/11/2017,0.949545,1.030867,0.860755,0.932055,1.057034,0.994106,0.990479
1007,13/11/2017,0.948814,1.031204,0.860958,0.932112,1.057974,0.990602,0.986347
1008,14/11/2017,0.947188,1.042513,0.863224,0.938536,1.059681,0.990734,0.988109
1009,15/11/2017,0.942325,1.041666,0.864315,0.939590,1.065479,0.988158,0.983367
1010,16/11/2017,0.944297,1.041150,0.866015,0.934757,1.063188,0.988956,0.982733
1011,17/11/2017,0.936622,1.042575,0.866908,0.939675,1.072276,0.988700,0.979818
1012,18/11/2017,0.936636,1.042575,0.866908,0.939009,1.072276,0.987924,0.979818
1013,19/11/2017,0.936462,1.037120,0.866164,0.938460,1.072583,0.986320,0.978005
1014,20/11/2017,0.940578,1.037948,0.868940,0.935153,1.067694,0.984680,0.978135
1015,21/11/2017,0.938805,1.037594,0.868975,0.937513,1.069690,0.987709,0.982435
1016,22/11/2017,0.930355,1.044447,0.873650,0.945636,1.079568,0.993074,0.986127
1017,23/11/2017,0.929851,1.047914,0.872987,0.946137,1.080141,0.992480,0.987694
1018,24/11/2017,0.931809,1.054979,0.875305,0.948573,1.077681,0.992761,0.986438
1019,25/11/2017,0.932073,1.054904,0.875107,0.948108,1.077371,0.992761,0.986166
1020,26/11/2017,0.933143,1.054325,0.874151,0.947363,1.076107,0.992371,0.985855
1021,27/11/2017,0.929205,1.052417,0.874011,0.946398,1.080957,0.988917,0.985220
1022,28/11/2017,0.933104,1.047392,0.876838,0.943705,1.076329,0.984572,0.985104
1023,29/11/2017,0.936001,1.047740,0.880238,0.943369,1.072927,0.980952,0.980025
1024,30/11/2017,0.940375,1.051829,0.887634,0.943993,1.067646,0.978714,0.979417
1025,01/12/2017,0.936463,1.051929,0.883962,0.951517,1.071989,0.994796,0.985518
1026,02/12/2017,0.936469,1.051929,0.883962,0.951267,1.071989,0.994447,0.985518
1027,03/12/2017,0.942686,1.048436,0.885274,0.945694,1.064733,0.992051,0.982668
1028,04/12/2017,0.939737,1.049132,0.884045,0.943226,1.068187,0.995267,0.984922
1029,05/12/2017,0.939539,1.046054,0.880108,0.940551,1.068520,0.993934,0.984987
1030,06/12/2017,0.938325,1.043522,0.878599,0.938820,1.070166,0.986713,0.980103
1031,07/12/2017,0.945527,1.040685,0.884641,0.933639,1.061826,0.981257,0.972849
1032,08/12/2017,0.947921,1.041040,0.878587,0.935718,1.059046,0.982082,0.972046
1033,09/12/2017,0.948008,1.040232,0.878258,0.935482,1.058953,0.982250,0.972046
1034,10/12/2017,0.948517,1.040489,0.878587,0.935369,1.058366,0.981104,0.972396
1035,11/12/2017,0.948459,1.041163,0.875784,0.936766,1.058394,0.981639,0.975246
1036,12/12/2017,0.948506,1.038070,0.873825,0.936756,1.058347,0.980494,0.978756
1037,13/12/2017,0.942124,1.046314,0.879742,0.942336,1.065507,0.984473,0.988665
1038,14/12/2017,0.939030,1.040930,0.881266,0.939314,1.069166,0.986127,0.992811
1039,15/12/2017,0.940579,1.038826,0.874057,0.937607,1.067514,0.981043,0.990052
1040,16/12/2017,0.940927,1.038826,0.874057,0.937607,1.067110,0.980278,0.990052
1041,17/12/2017,0.941761,1.038155,0.873685,0.937096,1.066131,0.980007,0.990570
1042,18/12/2017,0.940454,1.041752,0.877847,0.942326,1.067533,0.980731,0.992643
1043,19/12/2017,0.943759,1.046797,0.878246,0.942460,1.063611,0.979718,0.991088
1044,20/12/2017,0.945744,1.050055,0.877272,0.941657,1.061188,0.983674,0.993666
1045,21/12/2017,0.946308,1.048212,0.877823,0.939466,1.060420,0.990656,0.997954
1046,22/12/2017,0.945759,1.048846,0.876744,0.941714,1.061010,0.992215,0.999378
1047,23/12/2017,0.945836,1.048535,0.876486,0.938963,1.060963,0.991201,0.999378
1048,24/12/2017,0.946183,1.048100,0.876814,0.938953,1.060561,0.991435,0.998860
1049,25/12/2017,0.946102,1.049556,0.877541,0.939124,1.060607,0.992254,1.000466
1050,26/12/2017,0.945291,1.048262,0.877448,0.938365,1.061544,0.994483,1.000933
1051,27/12/2017,0.945243,1.052054,0.879365,0.942078,1.061413,0.997415,1.007021
1052,28/12/2017,0.942322,1.055672,0.881788,0.948912,1.064629,1.004099,1.009560
1053,29/12/2017,0.940575,1.061465,0.886650,0.953295,1.066566,1.003707,1.010389
1054,30/12/2017,0.940657,1.060828,0.886722,0.953393,1.066471,1.003739,1.010389
1055,31/12/2017,0.940551,1.061261,0.886722,0.953755,1.066604,1.002877,1.010130
1056,01/01/2018,0.941367,1.061848,0.886410,0.952786,1.065620,1.004938,1.010182
1057,02/01/2018,0.936989,1.066433,0.891978,0.955984,1.070614,1.009045,1.014560
1058,03/01/2018,0.940042,1.061746,0.886410,0.950427,1.067163,1.005587,1.013744
1059,04/01/2018,0.941282,1.066910,0.889137,0.953099,1.065497,1.010144,1.018550
1060,05/01/2018,0.943447,1.063675,0.890320,0.953011,1.062887,1.016565,1.018291
1061,06/01/2018,0.943947,1.063675,0.890320,0.953011,1.062303,1.016186,1.018291
1062,07/01/2018,0.944187,1.064136,0.890646,0.952454,1.062004,1.018058,1.017889
1063,08/01/2018,0.944176,1.058212,0.890344,0.950203,1.062126,1.016303,1.016089
1064,09/01/2018,0.941275,1.054577,0.887790,0.944012,1.065762,1.011529,1.011711
1065,10/01/2018,0.930748,1.056947,0.886506,0.949931,1.078299,1.006895,1.016218
1066,11/01/2018,0.929413,1.064546,0.888415,0.951859,1.079753,1.007828,1.021439
1067,12/01/2018,0.926985,1.078955,0.900821,0.960095,1.082320,1.012812,1.024768
1068,13/01/2018,0.927034,1.078323,0.901019,0.959440,1.082271,1.012844,1.024638
1069,14/01/2018,0.927562,1.077823,0.900957,0.959500,1.081638,1.012568,1.024379
1070,15/01/2018,0.923213,1.084554,0.905234,0.964312,1.086715,1.015494,1.031296
1071,16/01/2018,0.921627,1.084807,0.905271,0.968304,1.088615,1.015436,1.032475
1072,17/01/2018,0.929609,1.077088,0.907186,0.962334,1.078958,1.014432,1.032631
1073,18/01/2018,0.926645,1.081741,0.911560,0.968637,1.082359,1.016574,1.036853
1074,19/01/2018,0.924668,1.080815,0.909349,0.963182,1.084958,1.010039,1.034742
1075,20/01/2018,0.924664,1.080815,0.909349,0.964455,1.084958,1.009411,1.034742
1076,21/01/2018,0.923989,1.083411,0.911358,0.965987,1.085703,1.010484,1.036478
1077,22/01/2018,0.926173,1.083477,0.917475,0.965334,1.082944,1.013251,1.037268
1078,23/01/2018,0.919201,1.088252,0.919610,0.970855,1.091393,1.016328,1.036763
1079,24/01/2018,0.912657,1.095399,0.932963,0.981381,1.099190,1.021413,1.042125
1080,25/01/2018,0.915706,1.095508,0.928329,0.986090,1.095402,1.019473,1.039975
1081,26/01/2018,0.907435,1.098830,0.929750,0.996149,1.105520,1.025106,1.049833
1082,27/01/2018,0.907404,1.098830,0.929750,0.996149,1.105565,1.024690,1.049833
1083,28/01/2018,0.906962,1.098666,0.928263,0.994688,1.106141,1.024689,1.050934
1084,29/01/2018,0.909375,1.094518,0.923494,0.990930,1.103226,1.022928,1.048629
1085,30/01/2018,0.907758,1.097030,0.928697,0.993698,1.105194,1.022771,1.048861
1086,31/01/2018,0.911474,1.097834,0.931625,0.997530,1.100448,1.025606,1.043680
1087,01/02/2018,0.912990,1.105910,0.935971,1.002937,1.098386,1.029069,1.041077
1088,02/02/2018,0.918844,1.101843,0.926611,0.997497,1.091561,1.015338,1.026840
1089,03/02/2018,0.918918,1.101843,0.926611,0.997497,1.091462,1.015943,1.026840
1090,04/02/2018,0.918453,1.100335,0.925774,0.997444,1.092107,1.014881,1.023925
1091,05/02/2018,0.911176,1.093340,0.914776,0.997315,1.101517,1.006469,1.020013
1092,06/02/2018,0.915401,1.094531,0.915759,0.992137,1.096172,1.009013,1.022513
1093,07/02/2018,0.912253,1.084527,0.910548,0.985149,1.100498,1.004138,1.012397
1094,08/02/2018,0.906904,1.083876,0.914203,0.993177,1.107262,1.002097,1.008640
1095,09/02/2018,0.908993,1.082655,0.907387,0.988378,1.104656,1.003021,1.011944
1096,10/02/2018,0.909059,1.082655,0.907387,0.988378,1.104585,1.002941,1.011037
1097,11/02/2018,0.909107,1.083172,0.907149,0.988505,1.104504,1.002383,1.012902
1098,12/02/2018,0.908124,1.087677,0.908782,0.989558,1.105621,1.003180,1.017967
1099,13/02/2018,0.900668,1.092097,0.911054,0.993018,1.115122,1.002224,1.018239
1100,14/02/2018,0.890922,1.102132,0.919507,1.001305,1.127436,1.010718,1.026944
1101,15/02/2018,0.887002,1.105343,0.925304,1.007267,1.132493,1.010816,1.028899
1102,16/02/2018,0.888813,1.096976,0.920371,1.001218,1.130373,1.004858,1.024897
1103,17/02/2018,0.888813,1.096976,0.920371,1.001218,1.130373,1.004858,1.024897
1104,18/02/2018,0.888418,1.097235,0.920539,1.001607,1.130895,1.004794,1.024794
1105,19/02/2018,0.892048,1.096065,0.917989,0.999247,1.126147,1.003979,1.024457
1106,20/02/2018,0.897602,1.090467,0.918542,0.991777,1.119099,0.997628,1.020803
1107,21/02/2018,0.899223,1.085740,0.912575,0.989389,1.117289,0.993645,1.010091
1108,22/02/2018,0.893178,1.089701,0.915389,0.995327,1.125040,0.992527,1.015182
1109,23/02/2018,0.893669,1.086994,0.916437,0.991597,1.124345,0.998892,1.016089
1110,24/02/2018,0.893593,1.086994,0.916437,0.991565,1.124450,0.998892,1.015700
1111,25/02/2018,0.895251,1.086206,0.916373,0.991078,1.122308,0.997510,1.015221
1112,26/02/2018,0.895221,1.088721,0.916271,0.989452,1.122360,0.994718,1.016801
1113,27/02/2018,0.898292,1.081185,0.912308,0.988652,1.118630,0.987934,1.009469
1114,28/02/2018,0.892228,1.077731,0.902345,0.983480,1.126875,0.983168,1.005467
1115,01/03/2018,0.888343,1.084767,0.903737,0.986415,1.131939,0.983237,1.005479
1116,02/03/2018,0.884971,1.089110,0.905871,0.990159,1.136413,0.979322,1.006114
1117,03/03/2018,0.884971,1.089110,0.905871,0.990159,1.136413,0.979353,1.006114
1118,04/03/2018,0.883484,1.088708,0.905021,0.991004,1.138448,0.978965,1.004431
1119,05/03/2018,0.889074,1.090575,0.908782,0.988294,1.131012,0.972041,1.005596
1120,06/03/2018,0.883251,1.097657,0.911915,0.989832,1.138653,0.974368,1.008510
1121,07/03/2018,0.888390,1.097480,0.912321,0.984397,1.131693,0.977592,1.013498
1122,08/03/2018,0.890346,1.087931,0.905721,0.976151,1.129354,0.978358,1.009093
1123,09/03/2018,0.893077,1.088145,0.908896,0.976561,1.125503,0.985241,1.016995
1124,10/03/2018,0.893621,1.088145,0.908896,0.976561,1.124791,0.984858,1.016995
1125,11/03/2018,0.894032,1.088118,0.908984,0.976756,1.124229,0.984765,1.018433
1126,12/03/2018,0.888936,1.090844,0.912410,0.980479,1.130905,0.982472,1.019755
1127,13/03/2018,0.890943,1.095508,0.916655,0.984512,1.128272,0.973759,1.017812
1128,14/03/2018,0.888109,1.094030,0.916604,0.983344,1.132024,0.974135,1.020635
1129,15/03/2018,0.889640,1.088159,0.914445,0.976243,1.130384,0.966694,1.008913
1130,16/03/2018,0.887394,1.087168,0.914802,0.976017,1.133572,0.963203,0.999249
1131,17/03/2018,0.887674,1.087168,0.914802,0.976017,1.133204,0.962842,0.999249
1132,18/03/2018,0.887079,1.085646,0.914763,0.974706,1.134011,0.963718,0.999417
1133,19/03/2018,0.887217,1.090602,0.920126,0.976654,1.133722,0.964558,0.998485
1134,20/03/2018,0.891110,1.083092,0.918786,0.971504,1.128685,0.965016,0.995946
1135,21/03/2018,0.886374,1.091558,0.928066,0.979053,1.134439,0.978274,1.007021
1136,22/03/2018,0.878841,1.089553,0.925996,0.981329,1.144825,0.975710,0.996516
1137,23/03/2018,0.876879,1.092556,0.927528,0.981536,1.147427,0.978441,0.996787
1138,24/03/2018,0.876879,1.092556,0.927528,0.981536,1.147427,0.978441,0.996787
1139,25/03/2018,0.877885,1.092151,0.928158,0.980779,1.146015,0.979528,0.998458
1140,26/03/2018,0.882804,1.101267,0.934145,0.982959,1.139052,0.982931,1.004171
1141,27/03/2018,0.882933,1.096881,0.930040,0.981194,1.139128,0.979695,0.995803
1142,28/03/2018,0.893711,1.088252,0.923741,0.970794,1.125061,0.976631,0.991995
1143,29/03/2018,0.891012,1.087596,0.920397,0.971444,1.128579,0.979049,0.995103
1144,30/03/2018,0.889344,1.090171,0.919585,0.973572,1.130799,0.977380,0.994067
1145,31/03/2018,0.889344,1.090171,0.919585,0.973572,1.130799,0.977380,0.994067
1146,01/04/2018,0.889662,1.088601,0.920979,0.972868,1.130352,0.978601,0.995129
1147,02/04/2018,0.885639,1.086701,0.921535,0.972461,1.135833,0.976472,0.991244
1148,03/04/2018,0.890622,1.085446,0.922974,0.968991,1.129035,0.985226,0.995013
1149,04/04/2018,0.893230,1.086180,0.924248,0.967285,1.125461,0.989219,0.999935
1150,05/04/2018,0.895600,1.083066,0.919043,0.965485,1.122539,0.988081,0.993031
1151,06/04/2018,0.894514,1.087342,0.924248,0.968364,1.123872,0.985857,0.994327
1152,07/04/2018,0.894514,1.087342,0.924248,0.968364,1.123872,0.985857,0.994327
1153,08/04/2018,0.894854,1.084820,0.924483,0.968182,1.123420,0.987346,0.994585
1154,09/04/2018,0.892945,1.089325,0.927541,0.971311,1.125725,0.993308,0.997306
1155,10/04/2018,0.895643,1.092921,0.930422,0.971098,1.121899,1.001874,1.005661
1156,11/04/2018,0.893358,1.093678,0.930871,0.970023,1.124882,1.003979,1.005337
1157,12/04/2018,0.896561,1.089970,0.934092,0.965064,1.120759,1.002240,1.004845
1158,13/04/2018,0.897500,1.091679,0.934411,0.965656,1.119527,1.000159,1.005596
1159,14/04/2018,0.897153,1.091679,0.934411,0.965656,1.119985,0.999759,1.005596
1160,15/04/2018,0.898756,1.090225,0.934664,0.964312,1.117881,1.001206,1.006878
1161,16/04/2018,0.895024,1.094870,0.940911,0.967971,1.122601,1.004059,1.006788
1162,17/04/2018,0.894867,1.093813,0.937924,0.960989,1.122916,1.004674,1.005984
1163,18/04/2018,0.897577,1.094341,0.931876,0.958906,1.119464,0.999287,1.008861
1164,19/04/2018,0.898470,1.091369,0.924144,0.955935,1.118568,0.996218,1.000402
1165,20/04/2018,0.900686,1.088587,0.918799,0.953138,1.115992,0.987246,0.993678
1166,21/04/2018,0.900208,1.088587,0.918863,0.953168,1.116614,0.986864,0.993808
1167,22/04/2018,0.902236,1.084993,0.918580,0.951634,1.114036,0.988274,0.992085
1168,23/04/2018,0.909583,1.079297,0.914419,0.949445,1.104900,0.982326,0.984352
1169,24/04/2018,0.909854,1.082164,0.918066,0.949009,1.104473,0.984066,0.985272
1170,25/04/2018,0.914488,1.076000,0.914483,0.945136,1.098808,0.982939,0.980686
1171,26/04/2018,0.914118,1.070514,0.913184,0.939001,1.099451,0.980319,0.978769
1172,27/04/2018,0.911770,1.074000,0.904098,0.940370,1.102376,0.982479,0.981891
1173,28/04/2018,0.912103,1.074000,0.904098,0.940370,1.101959,0.982095,0.981891
1174,29/04/2018,0.912505,1.071682,0.903451,0.939875,1.101487,0.982648,0.980854
1175,30/04/2018,0.914392,1.068005,0.903526,0.937607,1.099220,0.983291,0.975686
1176,01/05/2018,0.919027,1.060078,0.892840,0.931878,1.093727,0.982235,0.969222
1177,02/05/2018,0.918750,1.056492,0.890513,0.929351,1.094175,0.979429,0.969792
1178,03/05/2018,0.912792,1.059874,0.890417,0.931177,1.101507,0.981822,0.975039
1179,04/05/2018,0.912943,1.058973,0.887634,0.928607,1.101366,0.981333,0.976191
1180,05/05/2018,0.912854,1.058973,0.888090,0.929007,1.101467,0.980947,0.976839
1181,06/05/2018,0.913263,1.056846,0.887766,0.928199,1.101002,0.981425,0.974585
1182,07/05/2018,0.911676,1.054967,0.890284,0.926985,1.103054,0.979657,0.973601
1183,08/05/2018,0.912511,1.049145,0.889174,0.927642,1.102234,0.974737,0.964831
1184,09/05/2018,0.919045,1.047318,0.888595,0.923712,1.093976,0.981891,0.966049
1185,10/05/2018,0.915552,1.053534,0.887201,0.925895,1.098085,0.988034,0.974909
1186,11/05/2018,0.915221,1.057465,0.888752,0.929183,1.098446,0.984012,0.976839
1187,12/05/2018,0.915221,1.057465,0.888752,0.929183,1.098446,0.984012,0.976839
1188,13/05/2018,0.914686,1.056593,0.889198,0.928830,1.099069,0.987168,0.978070
1189,14/05/2018,0.917887,1.054740,0.889764,0.928440,1.095133,0.985703,0.974792
1190,15/05/2018,0.922645,1.044990,0.885680,0.927476,1.089513,0.980182,0.967357
1191,16/05/2018,0.922975,1.044645,0.888836,0.928329,1.088901,0.987091,0.973471
1192,17/05/2018,0.926813,1.042722,0.886674,0.927291,1.084293,0.982977,0.972253
1193,18/05/2018,0.926233,1.042440,0.883831,0.930356,1.085056,0.977759,0.972824
1194,19/05/2018,0.926233,1.042440,0.883831,0.930356,1.085056,0.977759,0.972824
1195,20/05/2018,0.927240,1.040195,0.884164,0.930654,1.083784,0.979801,0.974598
1196,21/05/2018,0.927856,1.042476,0.881195,0.931681,1.082827,0.987563,0.982228
1197,22/05/2018,0.925840,1.042132,0.881799,0.936256,1.085292,0.984473,0.981670
1198,23/05/2018,0.919120,1.035201,0.877225,0.934165,1.093757,0.983092,0.980142
1199,24/05/2018,0.914668,1.036305,0.878023,0.936851,1.099330,0.979353,0.980777
1200,25/05/2018,0.915438,1.030591,0.873138,0.938498,1.098546,0.973309,0.978393
1201,26/05/2018,0.915438,1.030591,0.873138,0.938498,1.098546,0.973309,0.978393
1202,27/05/2018,0.917305,1.033325,0.873138,0.936284,1.096212,0.972326,0.978795
1203,28/05/2018,0.915511,1.027847,0.873569,0.934889,1.098557,0.971159,0.977228
1204,29/05/2018,0.907741,1.020102,0.869516,0.937418,1.108641,0.968304,0.969131
1205,30/05/2018,0.909940,1.031408,0.871468,0.939428,1.105398,0.978585,0.980686
1206,31/05/2018,0.910240,1.033700,0.871850,0.943130,1.105022,0.974730,0.979481
1207,01/06/2018,0.916579,1.031745,0.875831,0.940113,1.097042,0.973083,0.980207
1208,02/06/2018,0.916507,1.031745,0.875691,0.939932,1.097142,0.972708,0.980077
1209,03/06/2018,0.917036,1.031529,0.876252,0.939409,1.096462,0.973985,0.980336
1210,04/06/2018,0.919809,1.034353,0.873627,0.939980,1.092822,0.976246,0.990958
1211,05/06/2018,0.918938,1.036621,0.879506,0.943801,1.093857,0.975114,0.987603
1212,06/06/2018,0.920991,1.041862,0.880521,0.941982,1.091215,0.974602,0.992513
1213,07/06/2018,0.917598,1.042722,0.880368,0.946861,1.095502,0.971884,0.986269
1214,08/06/2018,0.916443,1.041641,0.878846,0.942345,1.096992,0.975265,0.984741
1215,09/06/2018,0.916391,1.041641,0.879954,0.943513,1.097042,0.974891,0.984611
1216,10/06/2018,0.915641,1.041727,0.880013,0.943025,1.098014,0.972866,0.984637
1217,11/06/2018,0.923218,1.040856,0.877424,0.941695,1.088634,0.971495,0.984987
1218,12/06/2018,0.923833,1.038570,0.877307,0.941123,1.087984,0.969353,0.980854
1219,13/06/2018,0.922071,1.043830,0.877976,0.943226,1.090056,0.972536,0.980336
1220,14/06/2018,0.925845,1.022509,0.869701,0.931579,1.086086,0.961948,0.967058
1221,15/06/2018,0.926108,1.027500,0.871237,0.930804,1.085841,0.955544,0.964274
1222,16/06/2018,0.925708,1.027500,0.871237,0.930804,1.086337,0.955183,0.964274
1223,17/06/2018,0.925702,1.025105,0.870913,0.931028,1.086361,0.956051,0.963652
1224,18/06/2018,0.921901,1.028181,0.869839,0.934127,1.091086,0.955023,0.958963
1225,19/06/2018,0.921506,1.024452,0.864236,0.934174,1.091750,0.950161,0.956968
1226,20/06/2018,0.923816,1.023610,0.864361,0.932392,1.088970,0.948176,0.954895
1227,21/06/2018,0.920536,1.025974,0.869125,0.936548,1.092931,0.947407,0.955699
1228,22/06/2018,0.920368,1.031565,0.870508,0.939818,1.092902,0.949789,0.963755
1229,23/06/2018,0.920819,1.031565,0.870508,0.939818,1.092345,0.949430,0.963755
1230,24/06/2018,0.920229,1.030891,0.870081,0.940103,1.093081,0.950161,0.963458
1231,25/06/2018,0.917897,1.034547,0.871133,0.941027,1.096012,0.948818,0.959766
1232,26/06/2018,0.921640,1.029906,0.867367,0.937418,1.091492,0.948533,0.957434
1233,27/06/2018,0.922824,1.022248,0.860766,0.931709,1.090323,0.946554,0.951061
1234,28/06/2018,0.924951,1.022189,0.857795,0.930944,1.087649,0.951853,0.951566
1235,29/06/2018,0.926581,1.034740,0.866645,0.938147,1.085184,0.959687,0.958704
1236,30/06/2018,0.926581,1.034740,0.866645,0.938147,1.085184,0.959687,0.958704
1237,01/07/2018,0.926389,1.032408,0.866496,0.937882,1.085448,0.959628,0.958315
1238,02/07/2018,0.927875,1.029187,0.862316,0.934964,1.083872,0.956747,0.950154
1239,03/07/2018,0.924034,1.030699,0.865616,0.936199,1.088418,0.960052,0.955725
1240,04/07/2018,0.924762,1.030975,0.867906,0.936001,1.087492,0.960264,0.956035
1241,05/07/2018,0.925355,1.033942,0.867676,0.935247,1.086734,0.960490,0.956812
1242,06/07/2018,0.924295,1.039253,0.871827,0.938090,1.087807,0.964086,0.962331
1243,07/07/2018,0.924142,1.039253,0.871688,0.937910,1.088004,0.964086,0.961942
1244,08/07/2018,0.923901,1.038923,0.872407,0.938839,1.088280,0.963431,0.963186
1245,09/07/2018,0.928138,1.039339,0.869631,0.936775,1.083071,0.962373,0.967680
1246,10/07/2018,0.927299,1.036694,0.869747,0.935690,1.084263,0.959979,0.960168
1247,11/07/2018,0.936496,1.032251,0.866645,0.932804,1.073349,0.955327,0.954080
1248,12/07/2018,0.942127,1.031288,0.864703,0.926199,1.066613,0.958360,0.959312
1249,13/07/2018,0.939777,1.034571,0.868021,0.927402,1.069318,0.957865,0.961424
1250,14/07/2018,0.939779,1.034389,0.868021,0.927402,1.069318,0.957865,0.961424
1251,15/07/2018,0.939945,1.032456,0.867802,0.926680,1.069138,0.959030,0.960776
1252,16/07/2018,0.939669,1.035140,0.868377,0.931709,1.069375,0.960468,0.960388
1253,17/07/2018,0.944994,1.030170,0.859830,0.928440,1.063338,0.955587,0.955556
1254,18/07/2018,0.943173,1.029498,0.857997,0.930002,1.065422,0.958163,0.958367
1255,19/07/2018,0.939903,1.030338,0.854376,0.929872,1.069480,0.951508,0.953678
1256,20/07/2018,0.931989,1.037132,0.861659,0.935680,1.078628,0.959103,0.959999
1257,21/07/2018,0.932132,1.037132,0.862112,0.936142,1.078435,0.958741,0.961165
1258,22/07/2018,0.929052,1.038009,0.862520,0.937257,1.082096,0.961794,0.962758
1259,23/07/2018,0.932487,1.033784,0.859604,0.935058,1.078145,0.958083,0.955957
1260,24/07/2018,0.930639,1.033023,0.862849,0.934964,1.080267,0.959446,0.961877
1261,25/07/2018,0.927267,1.037619,0.865958,0.937153,1.084126,0.967777,0.966178
1262,26/07/2018,0.929938,1.029259,0.859999,0.934287,1.081191,0.965414,0.955465
